trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
HOBOKENNJTT-PIER11-WEEKDAY-08,7:33:00,7:33:00,HOBOKENNJTTSTATION,1,,0,,
EDGEWATER-MIDTOWN-WEEKDAY-03,07:30:00,07:30:00,MIDTOWN,2,,0,,
NEWBURGH-BEACON-WEEKDAY-05,07:35:00,07:35:00,NEWBURGH,1,,0,,
OSSINING-HAVERSTRAW-WEEKDAY-04,07:36:00,07:36:00,OSSINING,1,,0,,
MIDTOWN-EDGEWATER-WEEKDAY-03,07:30:00,07:30:00,MIDTOWN,1,,0,,
LINCOLN-MIDTOWN-WEEKDAY-02,7:36:00,7:36:00,MIDTOWN,2,,0,,
PIER11-IMPERIAL-WEEKDAY-04,7:36:00,7:36:00,IMPERIAL,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-03,7:37:00,7:37:00,MIDTOWN,1,,0,,
PAULUS-PIER11-WEEKDAY-07,7:37:00,7:37:00,PAULUS,1,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-07,7:37:00,7:37:00,PIER11,1,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-07,7:37:00,7:37:00,PIER11,2,,0,,
HOBOKEN14-WFC-WEEKDAY-04,7:38:00,7:38:00,HOBOKEN14STATION,1,,0,,
PIER11-IMPERIAL-WEEKDAY-05,7:38:00,7:38:00,PIER11,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-10,8:08:00,8:08:00,MIDTOWN,2,,0,,
IMPERIAL-PIER11-WEEKDAY-05,7:38:00,7:38:00,PIER11,2,,0,,
MIDTOWN-HOBOKEN14-WEEKDAY-05,7:38:00,7:38:00,HOBOKEN14STATION,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-11,8:10:00,8:10:00,IMPERIAL,1,,0,,
PIER11-PAULUS-WEEKDAY-06,7:39:00,7:39:00,PAULUS,2,,0,,
HOBOKEN14-MIDTOWN-WEEKDAY-06,07:40:00,07:40:00,HOBOKEN14STATION,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-10,7:40:00,7:40:00,HOBOKENNJTTSTATION,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-11,8:18:00,8:18:00,MIDTOWN,2,,0,,
IMPERIAL-PIER11-WEEKDAY-06,7:40:00,7:40:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-12,8:20:00,8:20:00,IMPERIAL,1,,0,,
PIER11-BELFORD-WEEKDAY-03,7:40:00,7:40:00,PIER11,1,,0,,
WFC-HOBOKENNJTT-WEEKDAY-09,7:40:00,7:40:00,BPT,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-09,7:40:00,7:40:00,BPT,2,,0,,
LIBERTY-PIER11-WEEKDAY-07,7:40:00,7:40:00,PIER11,2,,0,,
PIER11-LIBERTY-WEEKDAY-06,7:40:00,7:40:00,LIBERTYHARBOR,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-08,7:40:00,7:40:00,HOBOKENNJTTSTATION,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-06,7:41:00,7:41:00,HOBOKENNJTTSTATION,2,,0,,
BEACON-NEWBURGH-WEEKDAY-05,07:44:00,07:44:00,BEACON,1,,0,,
MIDTOWN-LINCOLN-WEEKDAY-03,7:43:00,7:43:00,LINCOLN,2,,0,,
MIDTOWN-PAULUS-WEEKDAY-03,7:43:00,7:43:00,PAULUS,2,,0,,
NEWBURGH-BEACON-WEEKDAY-05,07:44:00,07:44:00,BEACON,2,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-09,7:44:00,7:44:00,HOBOKENNJTTSTATION,1,,0,,
LIBERTY-PIER11-WEEKDAY-08,7:45:00,7:45:00,LIBERTYHARBOR,1,,0,,
LINCOLN-MIDTOWN-WEEKDAY-03,7:45:00,7:45:00,LINCOLN,1,,0,,
PAULUS-MIDTOWN-WEEKDAY-03,7:45:00,7:45:00,PAULUS,1,,0,,
PIER11-LIBERTY-WEEKDAY-07,7:45:00,7:45:00,PIER11,1,,0,,
PIER11-PAULUS-WEEKDAY-07,7:45:00,7:45:00,PIER11,1,,0,,
IMPERIAL-WFC-WEEKDAY-04,7:45:00,7:45:00,BPT,2,,0,,
OSSINING-HAVERSTRAW-WEEKDAY-04,08:05:00,08:05:00,HAVERSTRAW,2,,0,,
WFC-HOBOKEN14-WEEKDAY-04,7:46:00,7:46:00,BPT,1,,0,,
WFC-IMPERIAL-WEEKDAY-04,7:46:00,7:46:00,BPT,1,,0,,
HOBOKEN14-WFC-WEEKDAY-04,7:46:00,7:46:00,BPT,2,,0,,
PAULUS-PIER11-WEEKDAY-07,7:46:00,7:46:00,PIER11,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-08,7:48:00,7:48:00,PIER11,1,,0,,
BELFORD-PAULUS-WEEKDAY-02,7:48:00,7:48:00,PAULUS,2,,0,,
BELFORD-PIER11-WEEKDAY-03,7:48:00,7:48:00,PIER11,2,,0,,
HOBOKEN14-MIDTOWN-WEEKDAY-06,7:48:00,7:48:00,MIDTOWN,2,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-08,7:48:00,7:48:00,PIER11,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-12,8:28:00,8:28:00,MIDTOWN,2,,0,,
MIDTOWN-EDGEWATER-WEEKDAY-03,07:45:00,07:45:00,EDGEWATER,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-13,8:30:00,8:30:00,IMPERIAL,1,,0,,
EDGEWATER-MIDTOWN-WEEKDAY-04,07:45:00,07:45:00,EDGEWATER,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-11,7:50:00,7:50:00,HOBOKENNJTTSTATION,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-13,8:38:00,8:38:00,MIDTOWN,2,,0,,
MIDTOWN-HOBOKEN14-WEEKDAY-06,7:50:00,7:50:00,MIDTOWN,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-14,8:40:00,8:40:00,IMPERIAL,1,,0,,
WFC-BELFORD-WEEKDAY-03,7:50:00,7:50:00,BPT,1,,0,,
WFC-HOBOKENNJTT-WEEKDAY-10,7:50:00,7:50:00,BPT,1,,0,,
BELFORD-WFC-WEEKDAY-03,7:50:00,7:50:00,BPT,2,,0,,
HOBOKENNJTT-WFC-WEEKDAY-10,7:50:00,7:50:00,BPT,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-09,7:50:00,7:50:00,HOBOKENNJTTSTATION,2,,0,,
LINCOLN-MIDTOWN-WEEKDAY-03,7:51:00,7:51:00,MIDTOWN,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-04,7:52:00,7:52:00,MIDTOWN,1,,0,,
PAULUS-PIER11-WEEKDAY-08,7:52:00,7:52:00,PAULUS,1,,0,,
BEACON-NEWBURGH-WEEKDAY-05,07:53:00,07:53:00,NEWBURGH,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-07,7:52:00,7:52:00,HOBOKENNJTTSTATION,2,,0,,
PIER11-PAULUS-WEEKDAY-07,7:54:00,7:54:00,PAULUS,2,,0,,
WFC-HOBOKEN14-WEEKDAY-04,7:54:00,7:54:00,HOBOKEN14STATION,2,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-10,7:55:00,7:55:00,HOBOKENNJTTSTATION,1,,0,,
PAULUS-BELFORD-WEEKDAY-02,7:55:00,7:55:00,PAULUS,1,,0,,
LIBERTY-PIER11-WEEKDAY-08,7:55:00,7:55:00,PIER11,2,,0,,
PIER11-LIBERTY-WEEKDAY-07,7:55:00,7:55:00,LIBERTYHARBOR,2,,0,,
PIER11-IMPERIAL-WEEKDAY-05,7:56:00,7:56:00,IMPERIAL,2,,0,,
PIER11-IMPERIAL-WEEKDAY-06,7:58:00,7:58:00,PIER11,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-14,8:48:00,8:48:00,MIDTOWN,2,,0,,
IMPERIAL-PIER11-WEEKDAY-06,7:58:00,7:58:00,PIER11,2,,0,,
MIDTOWN-HOBOKEN14-WEEKDAY-06,7:58:00,7:58:00,HOBOKEN14STATION,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-04,7:58:00,7:58:00,LINCOLN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-15,8:50:00,8:50:00,IMPERIAL,1,,0,,
PAULUS-MIDTOWN-WEEKDAY-03,7:58:00,7:58:00,MIDTOWN,2,,0,,
PIER11-BELFORD-WEEKDAY-02,7:58:00,7:58:00,BELFORD,2,,0,,
NEWBURGH-BEACON-WEEKDAY-06,08:04:00,08:04:00,NEWBURGH,1,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-09,7:59:00,7:59:00,PIER11,1,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-09,7:59:00,7:59:00,PIER11,2,,0,,
BELFORD-PAULUS-WEEKDAY-04,8:00:00,8:00:00,BELFORD,1,,0,,
BELFORD-WFC-WEEKDAY-05,8:00:00,8:00:00,BELFORD,1,,0,,
HOBOKEN14-MIDTOWN-WEEKDAY-07,08:00:00,08:00:00,HOBOKEN14STATION,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-12,8:00:00,8:00:00,HOBOKENNJTTSTATION,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-15,8:58:00,8:58:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-16,9:00:00,9:00:00,IMPERIAL,1,,0,,
IMPERIAL-WFC-WEEKDAY-05,8:00:00,8:00:00,IMPERIAL,1,,0,,
IMPERIAL-PIER11-WEEKDAY-07,8:00:00,8:00:00,IMPERIAL,1,,0,,
LIBERTY-PIER11-WEEKDAY-09,8:00:00,8:00:00,LIBERTYHARBOR,1,,0,,
LINCOLN-MIDTOWN-WEEKDAY-04,8:00:00,8:00:00,LINCOLN,1,,0,,
MIDTOWN-PAULUS-WEEKDAY-04,8:00:00,8:00:00,MIDTOWN,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-16,9:08:00,9:08:00,MIDTOWN,2,,0,,
PIER11-LIBERTY-WEEKDAY-08,8:00:00,8:00:00,PIER11,1,,0,,
PIER11-PAULUS-WEEKDAY-08,8:00:00,8:00:00,PIER11,1,,0,,
WFC-HOBOKENNJTT-WEEKDAY-11,8:00:00,8:00:00,BPT,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-11,8:00:00,8:00:00,BPT,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-10,8:00:00,8:00:00,HOBOKENNJTTSTATION,2,,0,,
PAULUS-PIER11-WEEKDAY-08,8:01:00,8:01:00,PIER11,2,,0,,
WFC-IMPERIAL-WEEKDAY-04,8:01:00,8:01:00,IMPERIAL,2,,0,,
EDGEWATER-MIDTOWN-WEEKDAY-04,08:00:00,08:00:00,MIDTOWN,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-08,8:03:00,8:03:00,HOBOKENNJTTSTATION,2,,0,,
HAVERSTRAW-OSSINING-WEEKDAY-05,08:05:00,08:05:00,HAVERSTRAW,1,,0,,
MIDTOWN-EDGEWATER-WEEKDAY-04,08:00:00,08:00:00,MIDTOWN,1,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-11,8:06:00,8:06:00,HOBOKENNJTTSTATION,1,,0,,
LINCOLN-MIDTOWN-WEEKDAY-04,8:06:00,8:06:00,MIDTOWN,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-05,8:07:00,8:07:00,MIDTOWN,1,,0,,
PAULUS-PIER11-WEEKDAY-09,8:07:00,8:07:00,PAULUS,1,,0,,
BEACON-NEWBURGH-WEEKDAY-06,08:13:00,08:13:00,BEACON,1,,0,,
HOBOKEN14-WFC-WEEKDAY-05,8:08:00,8:08:00,HOBOKEN14STATION,1,,0,,
HOBOKEN14-MIDTOWN-WEEKDAY-07,8:08:00,8:08:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-17,9:10:00,9:10:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-17,9:18:00,9:18:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-18,9:20:00,9:20:00,IMPERIAL,1,,0,,
NEWBURGH-BEACON-WEEKDAY-06,08:18:00,08:18:00,BEACON,2,,0,,
PIER11-PAULUS-WEEKDAY-08,8:09:00,8:09:00,PAULUS,2,,0,,
HOBOKENNJTT-WFC-WEEKDAY-13,8:10:00,8:10:00,HOBOKENNJTTSTATION,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-18,9:28:00,9:28:00,MIDTOWN,2,,0,,
MIDTOWN-HOBOKEN14-WEEKDAY-07,8:10:00,8:10:00,MIDTOWN,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-19,9:30:00,9:30:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-19,9:38:00,9:38:00,MIDTOWN,2,,0,,
PIER11-BELFORD-WEEKDAY-04,8:10:00,8:10:00,PIER11,1,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-10,8:10:00,8:10:00,PIER11,1,,0,,
WFC-HOBOKENNJTT-WEEKDAY-12,8:10:00,8:10:00,BPT,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-12,8:10:00,8:10:00,BPT,2,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-10,8:10:00,8:10:00,PIER11,2,,0,,
LIBERTY-PIER11-WEEKDAY-09,8:10:00,8:10:00,PIER11,2,,0,,
PIER11-LIBERTY-WEEKDAY-08,8:10:00,8:10:00,LIBERTYHARBOR,2,,0,,
WFC-BELFORD-WEEKDAY-02,8:10:00,8:10:00,BELFORD,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-11,8:10:00,8:10:00,HOBOKENNJTTSTATION,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-05,8:13:00,8:13:00,LINCOLN,2,,0,,
MIDTOWN-PAULUS-WEEKDAY-04,8:13:00,8:13:00,PAULUS,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-09,8:14:00,8:14:00,HOBOKENNJTTSTATION,2,,0,,
LIBERTY-PIER11-WEEKDAY-10,8:15:00,8:15:00,LIBERTYHARBOR,1,,0,,
LINCOLN-MIDTOWN-WEEKDAY-05,8:15:00,8:15:00,LINCOLN,1,,0,,
PAULUS-MIDTOWN-WEEKDAY-04,8:15:00,8:15:00,PAULUS,1,,0,,
PIER11-LIBERTY-WEEKDAY-09,8:15:00,8:15:00,PIER11,1,,0,,
PIER11-PAULUS-WEEKDAY-09,8:15:00,8:15:00,PIER11,1,,0,,
HAVERSTRAW-OSSINING-WEEKDAY-05,8:15:00,8:15:00,OSSINING,2,,0,,
IMPERIAL-WFC-WEEKDAY-05,8:15:00,8:15:00,BPT,2,,0,,
WFC-HOBOKEN14-WEEKDAY-05,8:16:00,8:16:00,BPT,1,,0,,
WFC-IMPERIAL-WEEKDAY-05,8:16:00,8:16:00,BPT,1,,0,,
HOBOKEN14-WFC-WEEKDAY-05,8:16:00,8:16:00,BPT,2,,0,,
PAULUS-PIER11-WEEKDAY-09,8:16:00,8:16:00,PIER11,2,,0,,
PIER11-IMPERIAL-WEEKDAY-06,8:16:00,8:16:00,IMPERIAL,2,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-12,8:17:00,8:17:00,HOBOKENNJTTSTATION,1,,0,,
OSSINING-HAVERSTRAW-WEEKDAY-05,08:20:00,08:20:00,OSSINING,1,,0,,
BEACON-NEWBURGH-WEEKDAY-06,08:27:00,08:27:00,NEWBURGH,2,,0,,
PIER11-IMPERIAL-WEEKDAY-07,8:18:00,8:18:00,PIER11,1,,0,,
BELFORD-PAULUS-WEEKDAY-03,8:18:00,8:18:00,PAULUS,2,,0,,
BELFORD-PIER11-WEEKDAY-04,8:18:00,08:18:00,PIER11,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-20,9:40:00,9:40:00,IMPERIAL,1,,0,,
IMPERIAL-PIER11-WEEKDAY-07,8:18:00,8:18:00,PIER11,2,,0,,
MIDTOWN-EDGEWATER-WEEKDAY-04,08:30:00,08:30:00,EDGEWATER,2,,0,,
MIDTOWN-HOBOKEN14-WEEKDAY-07,8:18:00,8:18:00,HOBOKEN14STATION,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-20,9:48:00,9:48:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-21,10:00:00,10:00:00,IMPERIAL,1,,0,,
EDGEWATER-MIDTOWN-WEEKDAY-05,08:15:00,08:15:00,EDGEWATER,1,,0,,
HOBOKEN14-MIDTOWN-WEEKDAY-08,08:20:00,08:20:00,HOBOKEN14STATION,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-14,8:20:00,8:20:00,HOBOKENNJTTSTATION,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-21,10:08:00,10:08:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-22,10:20:00,10:20:00,IMPERIAL,1,,0,,
IMPERIAL-PIER11-WEEKDAY-08,8:20:00,8:20:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-22,10:28:00,10:28:00,MIDTOWN,2,,0,,
WFC-BELFORD-WEEKDAY-04,8:20:00,8:20:00,BPT,1,,0,,
WFC-HOBOKENNJTT-WEEKDAY-13,8:20:00,8:20:00,BPT,1,,0,,
BELFORD-WFC-WEEKDAY-04,8:20:00,8:20:00,BPT,2,,0,,
HOBOKENNJTT-WFC-WEEKDAY-13,8:20:00,8:20:00,BPT,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-12,8:20:00,8:20:00,HOBOKENNJTTSTATION,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-11,8:21:00,8:21:00,PIER11,1,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-11,8:21:00,8:21:00,PIER11,2,,0,,
LINCOLN-MIDTOWN-WEEKDAY-05,8:21:00,8:21:00,MIDTOWN,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-06,8:22:00,8:22:00,MIDTOWN,1,,0,,
PAULUS-PIER11-WEEKDAY-10,8:22:00,8:22:00,PAULUS,1,,0,,
PIER11-PAULUS-WEEKDAY-09,8:24:00,8:24:00,PAULUS,2,,0,,
WFC-HOBOKEN14-WEEKDAY-05,8:24:00,8:24:00,HOBOKEN14STATION,2,,0,,
PAULUS-BELFORD-WEEKDAY-03,8:25:00,8:25:00,PAULUS,1,,0,,
LIBERTY-PIER11-WEEKDAY-10,8:25:00,8:25:00,PIER11,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-10,8:25:00,8:25:00,HOBOKENNJTTSTATION,2,,0,,
PIER11-LIBERTY-WEEKDAY-09,8:25:00,8:25:00,LIBERTYHARBOR,2,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-13,8:28:00,8:28:00,HOBOKENNJTTSTATION,1,,0,,
HOBOKEN14-MIDTOWN-WEEKDAY-08,8:28:00,8:28:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-23,10:40:00,10:40:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-23,10:48:00,10:48:00,MIDTOWN,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-06,8:28:00,8:28:00,LINCOLN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-24,11:00:00,11:00:00,IMPERIAL,1,,0,,
OSSINING-HAVERSTRAW-WEEKDAY-05,08:45:00,08:45:00,HAVERSTRAW,2,,0,,
PAULUS-MIDTOWN-WEEKDAY-04,8:28:00,8:28:00,MIDTOWN,2,,0,,
PIER11-BELFORD-WEEKDAY-03,8:28:00,8:28:00,BELFORD,2,,0,,
HOBOKENNJTT-WFC-WEEKDAY-15,8:30:00,8:30:00,HOBOKENNJTTSTATION,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-24,11:08:00,11:08:00,MIDTOWN,2,,0,,
IMPERIAL-WFC-WEEKDAY-06,8:30:00,8:30:00,IMPERIAL,1,,0,,
LIBERTY-PIER11-WEEKDAY-11,8:30:00,8:30:00,LIBERTYHARBOR,1,,0,,
LINCOLN-MIDTOWN-WEEKDAY-06,8:30:00,8:30:00,LINCOLN,1,,0,,
MIDTOWN-HOBOKEN14-WEEKDAY-08,8:30:00,8:30:00,MIDTOWN,1,,0,,
MIDTOWN-PAULUS-WEEKDAY-05,8:30:00,8:30:00,MIDTOWN,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-25,11:20:00,11:20:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-25,11:28:00,11:28:00,MIDTOWN,2,,0,,
PIER11-LIBERTY-WEEKDAY-10,8:30:00,8:30:00,PIER11,1,,0,,
PIER11-PAULUS-WEEKDAY-10,8:30:00,8:30:00,PIER11,1,,0,,
WFC-HOBOKENNJTT-WEEKDAY-14,8:30:00,8:30:00,BPT,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-14,8:30:00,8:30:00,BPT,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-13,8:30:00,8:30:00,HOBOKENNJTTSTATION,2,,0,,
PAULUS-PIER11-WEEKDAY-10,8:31:00,8:31:00,PIER11,2,,0,,
WFC-IMPERIAL-WEEKDAY-05,8:31:00,8:31:00,IMPERIAL,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-12,8:32:00,8:32:00,PIER11,1,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-12,8:32:00,8:32:00,PIER11,2,,0,,
EDGEWATER-MIDTOWN-WEEKDAY-05,08:30:00,08:30:00,MIDTOWN,2,,0,,
LINCOLN-MIDTOWN-WEEKDAY-06,8:36:00,8:36:00,MIDTOWN,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-11,8:36:00,8:36:00,HOBOKENNJTTSTATION,2,,0,,
PIER11-IMPERIAL-WEEKDAY-07,8:36:00,8:36:00,IMPERIAL,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-07,8:37:00,8:37:00,MIDTOWN,1,,0,,
PAULUS-PIER11-WEEKDAY-11,8:37:00,8:37:00,PAULUS,1,,0,,
HOBOKEN14-WFC-WEEKDAY-06,8:38:00,8:38:00,HOBOKEN14STATION,1,,0,,
PIER11-IMPERIAL-WEEKDAY-08,8:38:00,8:38:00,PIER11,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-26,11:40:00,11:40:00,IMPERIAL,1,,0,,
IMPERIAL-PIER11-WEEKDAY-08,8:38:00,8:38:00,PIER11,2,,0,,
MIDTOWN-HOBOKEN14-WEEKDAY-08,8:38:00,8:38:00,HOBOKEN14STATION,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-26,11:48:00,11:48:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-27,12:00:00,12:00:00,IMPERIAL,1,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-14,8:39:00,8:39:00,HOBOKENNJTTSTATION,1,,0,,
PIER11-PAULUS-WEEKDAY-10,8:39:00,8:39:00,PAULUS,2,,0,,
BELFORD-PAULUS-WEEKDAY-05,8:40:00,8:40:00,BELFORD,1,,0,,
BELFORD-WFC-WEEKDAY-06,8:40:00,8:40:00,BELFORD,1,,0,,
HOBOKEN14-MIDTOWN-WEEKDAY-09,08:40:00,08:40:00,HOBOKEN14STATION,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-16,8:40:00,8:40:00,HOBOKENNJTTSTATION,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-27,12:08:00,12:08:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-28,12:20:00,12:20:00,IMPERIAL,1,,0,,
IMPERIAL-PIER11-WEEKDAY-09,8:40:00,8:40:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-28,12:28:00,12:28:00,MIDTOWN,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-15,8:40:00,8:40:00,BPT,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-15,8:40:00,8:40:00,BPT,2,,0,,
LIBERTY-PIER11-WEEKDAY-11,8:40:00,8:40:00,PIER11,2,,0,,
PIER11-LIBERTY-WEEKDAY-10,8:40:00,8:40:00,LIBERTYHARBOR,2,,0,,
WFC-BELFORD-WEEKDAY-03,8:40:00,8:40:00,BELFORD,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-14,8:40:00,8:40:00,HOBOKENNJTTSTATION,2,,0,,
HAVERSTRAW-OSSINING-WEEKDAY-06,08:45:00,08:45:00,HAVERSTRAW,1,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-13,8:43:00,8:43:00,PIER11,1,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-13,8:43:00,8:43:00,PIER11,2,,0,,
MIDTOWN-LINCOLN-WEEKDAY-07,8:43:00,8:43:00,LINCOLN,2,,0,,
MIDTOWN-PAULUS-WEEKDAY-05,8:43:00,8:43:00,PAULUS,2,,0,,
PAULUS-BELFORD-WEEKDAY-02,8:43:00,8:43:00,BELFORD,2,,0,,
LIBERTY-PIER11-WEEKDAY-12,8:45:00,8:45:00,LIBERTYHARBOR,1,,0,,
LINCOLN-MIDTOWN-WEEKDAY-07,8:45:00,8:45:00,LINCOLN,1,,0,,
PAULUS-MIDTOWN-WEEKDAY-05,8:45:00,8:45:00,PAULUS,1,,0,,
PIER11-LIBERTY-WEEKDAY-11,8:45:00,8:45:00,PIER11,1,,0,,
PIER11-PAULUS-WEEKDAY-11,8:45:00,8:45:00,PIER11,1,,0,,
IMPERIAL-WFC-WEEKDAY-06,8:45:00,8:45:00,BPT,2,,0,,
WFC-HOBOKEN14-WEEKDAY-06,8:46:00,8:46:00,BPT,1,,0,,
WFC-IMPERIAL-WEEKDAY-06,8:46:00,8:46:00,BPT,1,,0,,
HOBOKEN14-WFC-WEEKDAY-06,8:46:00,8:46:00,BPT,2,,0,,
PAULUS-PIER11-WEEKDAY-11,8:46:00,8:46:00,PIER11,2,,0,,
PIER11-HOBOKENNJTT-WEEKDAY-12,8:47:00,8:47:00,HOBOKENNJTTSTATION,2,,0,,
BELFORD-PAULUS-WEEKDAY-04,8:48:00,8:48:00,PAULUS,2,,0,,
HOBOKEN14-MIDTOWN-WEEKDAY-09,8:48:00,8:48:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-29,12:40:00,12:40:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-29,12:48:00,12:48:00,MIDTOWN,2,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-30,13:00:00,13:00:00,IMPERIAL,1,,0,,
EDGEWATER-MIDTOWN-WEEKDAY-06,08:45:00,08:45:00,EDGEWATER,1,,0,,
HOBOKENNJTT-WFC-WEEKDAY-17,8:50:00,8:50:00,HOBOKENNJTTSTATION,1,,0,,
HOBOKENNJTT-PIER11-WEEKDAY-15,8:50:00,8:50:00,HOBOKENNJTTSTATION,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-30,13:08:00,13:08:00,MIDTOWN,2,,0,,
MIDTOWN-HOBOKEN14-WEEKDAY-09,8:50:00,8:50:00,MIDTOWN,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-31,13:20:00,13:20:00,IMPERIAL,1,,0,,
IMPERIAL-MIDTOWN-WEEKDAY-31,13:28:00,13:28:00,MIDTOWN,2,,0,,
WFC-HOBOKENNJTT-WEEKDAY-16,8:50:00,8:50:00,BPT,1,,0,,
BELFORD-WFC-WEEKDAY-05,8:50:00,8:50:00,BPT,2,,0,,
